pl_name,PC1,PC2,PC3,PC4,Cluster_K4,Familia_Planeta
TOI-5386 A b,-0.2917060926053015,-1.7470066112973344,-0.0508531566874091,0.3737681180558397,1,Familia 1 (Población Secundaria)
TOI-5388.01,-1.9235204522721363,2.408013705187255,0.3743162727898504,-0.9316285265061856,3,Familia 3 (Población Mayoritaria)
TOI-5398 b,0.5757899042994762,-0.5837354777056099,0.1627169532188448,0.0612232764775003,1,Familia 1 (Población Secundaria)
TOI-5398 c,-0.2702010359341272,-0.7420630403514853,0.2899127567303443,-0.3094357340028526,1,Familia 1 (Población Secundaria)
TOI-5542 b,3.625625444131383,0.9542413206277006,-1.3525550694261936,-0.4618038982861608,0,Familia 0 (Población Intermedia)
TOI-5573 b,-0.346511598670241,0.769030000854742,0.207100235993741,1.7259106079610067,3,Familia 3 (Población Mayoritaria)
TOI-5592 b,-0.43348570884198,-2.18189891237151,-0.139442836347272,-0.2383638848869274,1,Familia 1 (Población Secundaria)
TOI-5616 b,-1.3798714086972177,0.0008909474049879,-0.1248015342077574,1.070420469027328,3,Familia 3 (Población Mayoritaria)
TOI-5634 A b,-1.5049052752124878,0.6464862307515858,-0.1361840488772754,-0.0680079727597042,3,Familia 3 (Población Mayoritaria)
TOI-5678 b,2.6091688664458115,1.0028944094424517,-0.3273949176231584,-0.3019652325801047,0,Familia 0 (Población Intermedia)
TOI-5688 A b,-1.0512537016132195,0.291530478647567,0.7468791719374814,1.871638113202677,3,Familia 3 (Población Mayoritaria)
HD 23472 f,-0.1909803655259233,1.2715560237625188,-0.2823962890411063,-1.1144716335660605,3,Familia 3 (Población Mayoritaria)
HD 23472 d,-1.1470400303748354,0.7360046348218608,-0.1237482841002409,-1.18678234718077,3,Familia 3 (Población Mayoritaria)
HD 23472 e,-0.6165322236125352,1.068215133969686,-0.2073815981633498,-1.1617271555740776,3,Familia 3 (Población Mayoritaria)
LHS 1678 d,-1.5830632626770451,2.205191607977226,-0.0626442727921838,-0.1529401032279506,3,Familia 3 (Población Mayoritaria)
TOI-1260 d,0.1214141140827031,1.36980611650271,-0.6829395771306329,-0.330215417322432,3,Familia 3 (Población Mayoritaria)
TOI-5704 b,-0.9723359401592468,-0.0691768979205008,-0.2137078985908533,1.2005367739857082,3,Familia 3 (Población Mayoritaria)
TOI-5713 b,-0.7438742113417719,2.539017463072287,1.297898498164725,-0.0073083369004968,3,Familia 3 (Población Mayoritaria)
TOI-5720 b,-2.2213862343398976,1.715251347819264,-0.1109347232517478,0.3406037519404895,3,Familia 3 (Población Mayoritaria)
Wolf 327 b,-2.4664583285893538,1.2465472280698962,-0.2527230657988531,-0.4136390574460321,3,Familia 3 (Población Mayoritaria)
TOI-5786 b,1.065512456219862,-1.0196562914948888,0.2295396662245238,-0.2298717895658265,1,Familia 1 (Población Secundaria)
TOI-5795 b,0.0568679508978299,-0.4437519171488681,1.0033200463711571,-1.3623155946214636,1,Familia 1 (Población Secundaria)
TOI-5799 b,-1.7037184424727858,2.075207000651723,-0.1043644704205232,0.2626597897990893,3,Familia 3 (Población Mayoritaria)
TOI-5800 b,-0.7983449928225317,0.0226566384594613,1.5470432091015154,-0.5998596997303001,3,Familia 3 (Población Mayoritaria)
TOI-5817 b,1.100760333065,-0.3709590191005316,0.3273477065969447,-1.6124586465815904,1,Familia 1 (Población Secundaria)
TOI-5882 b,0.7982570509243694,-2.861697652612384,-0.4767333016622884,0.211026624276637,1,Familia 1 (Población Secundaria)
TOI-1136 b,-0.7282453882190869,-0.4755450916037064,-0.4696166889634328,-0.3462402234785922,1,Familia 1 (Población Secundaria)
TOI-1136 g,2.096501964495215,0.9667930051578292,-0.9847377650714274,-0.1814500116079157,0,Familia 0 (Población Intermedia)
TOI-6002 b,-1.02609062671102,2.872650311873631,0.7018302968988424,-0.3291900320236038,3,Familia 3 (Población Mayoritaria)
TOI-6008 b,-2.5037482566701548,1.7503935459907436,-0.0232304414687654,1.2465445060294464,3,Familia 3 (Población Mayoritaria)
TOI-6016 b,-0.1374858252538683,-2.428531625239587,-0.6123726748802527,0.6074914099723044,1,Familia 1 (Población Secundaria)
TOI-6029 b,0.59972923806003,-3.3353814922486364,-0.1137201087416125,0.4485659966173424,1,Familia 1 (Población Secundaria)
TOI-6034 b,-1.421715450436972,0.8438761918357401,0.1650392128989062,0.465466038602861,3,Familia 3 (Población Mayoritaria)
TOI-6038 A b,0.362764916320781,-1.9160802973651063,0.2320676890926603,-0.3224889137676106,1,Familia 1 (Población Secundaria)
TOI-6041 b,1.2167656373045177,0.714201927095306,-0.7624362428818908,0.192332986034256,3,Familia 3 (Población Mayoritaria)
TOI-6054.01,0.3682971784690407,-1.3320277884860086,0.2129290826482937,-1.2246799989177115,1,Familia 1 (Población Secundaria)
TOI-6054.02,1.2085765809723292,-0.9777059910444724,1.2335486688618384,-1.3538733736220925,1,Familia 1 (Población Secundaria)
TIC 279401253 b,4.817884375051094,0.7578058847512643,1.5554211311132289,0.6988733308690613,0,Familia 0 (Población Intermedia)
TOI-6086 b,-2.3612718142722744,1.965037570542088,-0.0885626573758761,0.6317274178868418,3,Familia 3 (Población Mayoritaria)
TOI-6130 b,-0.43003118042959,-2.503095504334621,-0.2721527007750116,0.5935192172974443,1,Familia 1 (Población Secundaria)
TOI-6223 b,-1.222933636511899,0.9111855104593894,-0.1399521577250238,-0.0688236315086363,3,Familia 3 (Población Mayoritaria)
Gliese 12 b,-1.0913786430355803,3.192227922078953,1.3113449190243198,-0.6036143104654428,3,Familia 3 (Población Mayoritaria)
TOI-6255 b,-2.599676751569693,1.2642956483553909,-0.2492057774916441,-0.3423091241635785,3,Familia 3 (Población Mayoritaria)
TOI-815 c,1.8084042559412536,1.455393889045565,0.4619256826647633,-0.5371887119126838,0,Familia 0 (Población Intermedia)
HD 101581 c,-0.9478405185858644,1.2322789909059588,-0.3341704549631867,-1.3485655623234465,3,Familia 3 (Población Mayoritaria)
HD 101581 b,-1.2070883743618488,1.072723504419575,-0.3604185539006758,-1.343308266677257,3,Familia 3 (Población Mayoritaria)
TOI-6303 b,-0.2003329399333677,0.4926466179922143,-0.0632279914107737,2.127566007008684,3,Familia 3 (Población Mayoritaria)
TOI-6324 b,-2.7374731472503053,1.6086421209337871,-0.2506240254004001,-0.7975158404264243,3,Familia 3 (Población Mayoritaria)
TOI-6330 b,-0.1475351128196196,1.0332781341186892,2.196720657878241,0.95827907404268,3,Familia 3 (Población Mayoritaria)
TOI-6383 A b,-1.6153243180527013,0.8064270888861222,0.3058559058568809,0.9059472730399706,3,Familia 3 (Población Mayoritaria)
TOI-6420 b,0.380027264232771,-1.6506543906090942,-0.0196222845482637,0.7431005670962841,1,Familia 1 (Población Secundaria)
NGTS-33 b,-0.175677826831615,-2.767752664177226,-0.6491482835791299,-0.4964764284437553,1,Familia 1 (Población Secundaria)
TOI-6448 b,1.1094583141465826,0.0596562401687201,0.5435902343741543,0.0146736845715201,1,Familia 1 (Población Secundaria)
HD 207496 b,-0.2525593173359011,0.4141955078552604,0.9907052746111142,-0.2053806575997624,3,Familia 3 (Población Mayoritaria)
HD 15906 c,0.7457450937635397,1.0960959180403076,-0.5782974185865148,-0.1670612695899191,3,Familia 3 (Población Mayoritaria)
TOI-2018 b,-0.8103738401008029,1.513916611204566,-0.5860338669840527,-1.7876568640505677,3,Familia 3 (Población Mayoritaria)
TOI-6478 b,0.0034778623576349,3.4090007428404854,0.4386145591800753,-1.1982064395736989,3,Familia 3 (Población Mayoritaria)
HD 22946 d,3.003681005790216,1.0249892367800932,-1.014442456601164,-0.5574987508671886,0,Familia 0 (Población Intermedia)
TOI-1470 c,0.6921042963482864,2.11488009515111,2.8123270527920603,-0.2449045417411347,3,Familia 3 (Población Mayoritaria)
TOI-4600 c,10.577080235250628,3.563933610544488,-1.8803098315290403,1.5229064630106894,0,Familia 0 (Población Intermedia)
TOI-6628 b,2.131123160436798,-0.2424135850993769,3.813113442603256,0.6709528159523765,0,Familia 0 (Población Intermedia)
TOI-198 b,-0.749338754680341,2.4787773660389285,0.480566272631777,-2.0618130876979235,3,Familia 3 (Población Mayoritaria)
HIP 113103 b,-0.3155690323800216,0.7933952914527159,0.5520600084759919,-0.6780536100997413,3,Familia 3 (Población Mayoritaria)
HIP 113103 c,0.3368899406558039,1.0778840295978875,0.4330413439555446,-0.6017746422273628,3,Familia 3 (Población Mayoritaria)
TOI-6651 b,0.1683322230407808,-2.0856866874572773,-0.1375236261637804,-0.0682395419355953,1,Familia 1 (Población Secundaria)
NGTS-35 b,1.4126276781994052,0.9025793656995033,0.5460568818817071,0.4803087105722199,0,Familia 0 (Población Intermedia)
TOI-6695 b,4.600571887993608,0.2555748725119635,-1.533568478027583,0.3799840103266947,0,Familia 0 (Población Intermedia)
GJ 806 b,-2.383458585874459,1.5616833980781633,-0.200607704690417,-0.6953051616606971,3,Familia 3 (Población Mayoritaria)
HD 63433 d,-0.5547515126214922,-0.1698038040973781,0.4637254829783198,-0.5463708613328341,3,Familia 3 (Población Mayoritaria)
GJ 341 b,-1.1165311991818645,1.7937281006723074,-0.4505520532423164,-0.5692042862627782,3,Familia 3 (Población Mayoritaria)
TIC 393818343 b,2.110168768250821,-0.3586758246224369,3.4714129258185795,0.7515747476467616,0,Familia 0 (Población Intermedia)
TOI-6894 b,-1.7906112428231462,2.0087379278628137,0.2390413163280957,1.3704490503148732,3,Familia 3 (Población Mayoritaria)
TIC 139270665 b,1.5247187635486508,0.0800932479766467,-0.1853910126449355,0.3863376174541886,0,Familia 0 (Población Intermedia)
TOI-4527.01,-2.3813349857912707,0.5693162770932949,-0.1040701366723932,-0.03950448869453,3,Familia 3 (Población Mayoritaria)
TIC 365102760 b,0.9765745648787846,-2.9682205031933253,1.832826415293433,-1.258573586528512,1,Familia 1 (Población Secundaria)
TIC 241249530 b,8.450857598002324,0.7748579317381964,3.969839663090289,-0.1210436833762551,0,Familia 0 (Población Intermedia)
TIC 46432937 b,-1.583088792835141,0.153905392555893,0.0794183818015112,1.8532315192848683,3,Familia 3 (Población Mayoritaria)
TOI-1408 c,-0.4530572991736645,-1.9951662443848333,0.2046354215950108,-0.3112958286004174,1,Familia 1 (Población Secundaria)
GJ 238 b,-2.0424672106087898,1.3854599821409024,-0.1808030586200099,0.466052540262828,3,Familia 3 (Población Mayoritaria)
TIC 4672985 b,3.705992269004887,0.5289410572349851,-1.220091602775804,0.848512167388569,0,Familia 0 (Población Intermedia)
TOI-7041 b,1.2052486081476317,-3.4822990816177968,-0.7018479412946337,-0.4581514869003474,1,Familia 1 (Población Secundaria)
HD 21520 b,1.3642652945454088,0.4005475512519595,-1.0585829921267498,-0.2415567682542181,3,Familia 3 (Población Mayoritaria)
HIP 67522 c,1.0253212912189529,-0.8072871696650387,-0.3162462623846198,0.0605300566087985,1,Familia 1 (Población Secundaria)
TOI-7149 b,-1.549453624908484,1.3547725880060468,0.5128762381301191,0.6514523324100703,3,Familia 3 (Población Mayoritaria)
TOI-7166 b,-1.1936441880978637,3.038711323010732,-0.2979318144884669,-0.1674285287560163,3,Familia 3 (Población Mayoritaria)
TOI-2443 b,0.5377327317401086,1.3329079675192748,1.2766009493674482,-1.3792430845386563,3,Familia 3 (Población Mayoritaria)
TOI-1266 d,0.5636645330412781,2.7533676261188647,-0.1753837883105592,-0.2677538363497938,3,Familia 3 (Población Mayoritaria)
BD+05 4868 A b,-1.8174857668676283,-0.2360896910932415,-0.4002432803478883,-0.4515316727434306,3,Familia 3 (Población Mayoritaria)
TOI-2076 e,-1.2045159476254406,0.0684593785827783,-0.5365759461711446,-0.3402743131818684,3,Familia 3 (Población Mayoritaria)
TIC 434398831 b,-0.7813360000366292,-0.4675553051124127,-0.3435880846302433,-0.6986538818391949,1,Familia 1 (Población Secundaria)
TIC 434398831 c,-0.3662357700198431,-0.3156527460932697,-0.5405970790794749,-0.4906431263608179,1,Familia 1 (Población Secundaria)
TIC 88785435 b,0.1372515974652196,0.3170814562047254,0.2137559171214029,-0.6539257790610237,3,Familia 3 (Población Mayoritaria)
TOI-201 c,24.114105996829515,5.9681740263241245,-2.980922825378065,1.226419157231199,2,Familia 2 (Anomalía / Outlier Extremo)
TOI-5799 c,-0.6818575911284492,2.546332665802071,0.114252895642337,0.2423470383575003,3,Familia 3 (Población Mayoritaria)
TOI-7510 b,0.4403597349451107,-0.3500418037361675,-0.3458559763539542,0.4747300933367556,1,Familia 1 (Población Secundaria)
TOI-7510 c,1.3408716739595934,-0.0741924056106184,-0.7932955274801673,0.8152941114095725,1,Familia 1 (Población Secundaria)
TOI-7510 d,2.825347070438855,0.5414607952872537,-0.9355646722233916,0.905247698367342,0,Familia 0 (Población Intermedia)
NGTS-34 b,2.7956474160741798,-0.030401781109461,-1.1175833022073898,0.1151874033527811,0,Familia 0 (Población Intermedia)
TOI-260 b,-0.2545494148959242,1.5780253825623023,-0.7261684062486139,-1.6711007693966438,3,Familia 3 (Población Mayoritaria)
