pl_name,PC1,PC2,PC3,PC4
TOI-1883 b,-1.2328622456517109,1.0305033677562607,-0.19241670560178142,1.3725086486223876
TOI-1898 b,3.697320429920247,-0.262282717000568,1.7170704182741785,-1.0282830337369384
TOI-1899 b,0.9528925150122559,1.2916691390021244,-0.20139735461888003,1.5229100160778424
TOI-1937 A b,-1.2577524689058204,-2.2010716052105423,-0.3055879134849324,0.6340889813117545
TOI-198 b,-0.7541149711749123,2.5269056712868334,0.25095674137397417,-2.1367540465483463
TOI-199 b,4.353013986167086,1.7061313079192548,-0.9299529118601243,1.0920058708658131
TOI-1994 b,0.9280481182613834,-3.7942081817009568,1.4484937035592718,-0.9359494829622209
TOI-2000 b,-0.8422614227099794,-1.3332620590058497,-0.5379146189040331,0.8453441766810114
TOI-2000 c,0.28101436330886176,-0.9722890363637662,-0.12368304201220558,1.2020184496186905
TOI-2005 b,2.8033709892706167,-2.030451561012217,2.7976958883455763,-1.0002102796870278
TOI-201 b,3.787430164585209,-0.16261266987019385,0.39489017148295885,-0.074681487352965
TOI-201 c,23.632892837107164,5.365818811305904,-2.5872491589736386,0.9267935206918708
TOI-201 d,0.18698460470448758,-0.8033603183597257,1.0567279964539904,-0.9394643892741297
TOI-2010 b,6.039275671944401,1.3589737176647825,-0.4803153778328371,0.871921842446188
TOI-2015 b,-1.7533165571787734,2.259882444026051,0.21755138761487616,-0.5295577953241071
TOI-2018 b,-0.7887910115004763,1.5452313905168635,-0.7125075821765945,-1.8303496972098754
TOI-2019 b,1.0755303569028425,-1.3853482306220932,-0.8344086281051847,0.7227361186453847
TOI-2025 b,1.0534383766040563,-1.587477981256808,1.908313062023434,-0.03479443213211979
TOI-2031 A b,0.005223159795074222,-1.3060643349922463,-0.17126136084203575,-0.9658011571061553
TOI-2046 b,-0.7274810932536963,-1.9760375970969248,-0.2540271698070042,-0.24667392776555802
TOI-206 b,-2.4113275794800555,1.4040928990940484,-0.25587175097614984,0.0968237370327989
TOI-2068 b,-0.6951943242725295,1.3288322162915824,0.38165169815512473,0.8557926196672364
TOI-2076 b,-0.2005778307643468,0.6218895295657397,-0.6496405227934569,-0.41106724601301653
TOI-2076 c,0.7247677133375195,0.930483832407467,-0.6368002792411407,-0.18368364042586985
TOI-2076 d,1.556992118872948,1.1443353379130388,-0.9064760100981559,-0.22369606872665057
TOI-2076 e,-1.199573887001007,0.05239446190703945,-0.5864349351197623,-0.35509814886553615
TOI-2081 b,-0.5035176202188498,1.7881777653573574,-0.3049344788198998,-1.7033425769200663
TOI-2084 b,-1.1171762741996625,1.7113259304488684,-0.031144314926063656,-0.2932773473376313
TOI-2088 b,4.644029680441612,1.8932144220964011,-1.6505068167861914,1.4073744759777733
TOI-2093 c,1.9779539627700984,2.3408080980692136,-1.1192446133683693,0.07992609705460747
TOI-2094 b,0.2411328637439095,2.681235116959495,0.14579209402262838,0.0614242619835567
TOI-2095 b,-0.49240322394873215,2.79415410054734,-0.6120321553862611,-0.40434214204608665
TOI-2095 c,0.09355812843403047,2.994185206355184,-0.7106044464329546,-0.3215083947990305
TOI-2096 b,-1.8030198998455202,2.380543215596246,0.7349593836629373,0.18059226438730092
TOI-2096 c,-1.4543662425629935,2.5626434727405742,0.3952028009808846,0.3169906697516041
TOI-2107 b,-0.9062014052367198,-1.1317117178090688,-0.13562202554596037,0.3188483850517164
TOI-2109 b,-0.9823793855238953,-3.969624233127547,-0.3948667014670381,-0.24822890471185977
TOI-2120 b,-1.1335132159900831,2.177361138906687,1.9065925262840493,1.3823793040921273
TOI-2128 b,0.6392259127155072,0.13747905570740435,-0.9921313712111051,-0.762045667880621
TOI-2133 b,-1.1768884223624665,0.6979076858216579,-0.16871758056489936,-0.11958372350605817
TOI-2134 b,-0.4477215175247057,1.0089922682017793,-0.1445877522388074,0.38649051986800265
TOI-2134 c,4.41365868165615,2.414677308490973,2.905940766373149,0.29063405635994877
TOI-2136 b,-1.1882172766127463,2.2074956743054828,-0.3319388416202004,0.48389439795197625
TOI-2141 b,0.7691265017672586,0.4515355387089414,-0.5093315849898954,-0.7548043649700831
TOI-2145 b,1.6612935713665924,-3.233770335719178,0.5578334850234918,0.07019529638135436
TOI-2147 b,2.002699449573368,-0.20575745013745472,0.7786651090916279,-1.3770669919772323
TOI-2152 A b,-0.05637354081288342,-2.7675853188876984,-0.12144802209313565,0.5683812988852868
TOI-2154 b,-0.13926948233361355,-1.9885101364053743,0.18866644617499004,-0.28601881864177114
TOI-2158 b,0.3191103005959765,-1.683416304892729,-0.03069802829615327,1.2277746411362818
TOI-2169 A b,0.6728683823949864,-2.1833530883126864,-0.42737540471198054,-0.045246728907592494
TOI-2180 b,8.870625215382,1.322014078435637,-0.1496733656060063,0.9245471037291931
TOI-2184 b,0.8437186858955047,-3.2740884130770813,-0.3277142911114848,-0.5004606906904907
TOI-2193 A b,-0.7959562182066606,-2.0029150046262263,-0.4328297462615221,0.011974189206055995
TOI-2194 b,0.18575453881915893,1.517751901209951,-0.5627612617725021,-1.2281095540004412
TOI-2196 b,-1.3979333081909915,-1.4765590939447828,-0.5174531297121459,0.013705245380093389
TOI-220 b,-0.023793466381314802,0.36049905743343336,-0.5888131834684222,-1.007518616657483
TOI-2202 b,0.003580435359001716,0.010383597962120931,-0.30143170734915053,0.4692316724077205
TOI-2207 b,0.6582514924878599,-1.7650442426387225,0.4431491482167667,0.07820260140405418
TOI-2236 b,-0.23457722572102013,-2.4085779484350196,-0.5279791248139845,0.11206536221992153
TOI-2257 b,0.9601723573580243,3.1809856040301203,2.3773521877676576,-0.9271885586740357
TOI-2260 b,-2.001988474883602,-1.578192142863285,-0.5267367669979963,0.16919825894689258
TOI-2266 b,-1.9903484257535082,2.1593400240909206,0.27781165513130623,-0.15707154449351657
TOI-2267 b,-1.900734198396318,2.2945710908402424,1.0182155668864423,0.707998326314852
TOI-2267 c,-1.6848189880401816,2.389944824828284,1.0720200161341522,0.7480563329282846
TOI-2274 b,-1.08251118244153,0.6699948768249849,0.03649331382286966,-0.15636958557679909
TOI-2285 b,-0.2841612422935221,2.1715117362569702,0.2719248619515097,-0.08525881087899231
TOI-2295 b,2.5930049536777933,-0.7938784764720938,1.212456551060542,0.6587446588146947
TOI-2322 b,-0.3047270140598051,1.2705640208990596,-0.7718676176999625,-0.6446780320281612
TOI-2322 c,0.48245530074487475,1.429692687657995,-0.8136779772086568,-0.37275930576513117
TOI-2328 b,0.736226109668921,0.09751484336728335,-0.3435181169030112,0.317647176708005
TOI-2337 b,0.5504042014862149,-3.5850742061029726,-0.5626717107709136,0.42403743169401664
TOI-2338 b,2.340297349256343,-0.2069811870278928,3.6221693532885126,0.30638183646420114
TOI-2345 b,-1.8022966332440356,-0.10109031784564174,-0.22066656942736082,-0.7392201293336993
TOI-2345 c,0.4307962414851271,1.2915115337787109,-0.5927309578148593,-0.43148683978402375
TOI-2346 b,-0.26338718528396127,-2.082913317517047,-0.00135715775224984,-0.37209449784961546
TOI-2364 b,-0.7267069834647427,-0.7235229946547275,-0.34183415669745076,1.1418543977026616
TOI-2368 b,-0.4638771319779692,-0.4225972752227939,0.013226164694786553,0.4674480320722447
TOI-237 b,-1.7698648784965745,2.600603288956947,-0.227735600538531,0.3809091698836885
TOI-2373 b,0.8752613778874767,-0.82726759805584,0.24544909755035488,1.1067289924948818
TOI-2374 b,-0.6991893059444362,0.03502364700616387,0.49568493594688956,0.45448390597071453
TOI-2379 b,-0.21143275985338428,0.20144109802826576,2.175450883124584,1.9918925939480263
TOI-238 b,-1.6487782014452175,-0.10536734145860842,-0.18749145714209559,-0.8189514756816139
TOI-2382 b,0.11542580441536918,-1.926732190332258,0.6234563978317638,0.3658137161675588
TOI-2384 b,-1.3430413069963363,-0.08062004974998928,-0.008530731031900215,1.684447143286135
TOI-2406 b,-1.7955250303160604,2.525574319897908,0.8876113015064587,-0.3594122597164823
TOI-2407 b,-1.3322785522266403,0.7139214691771298,0.25273394669440064,0.7794549972760595
TOI-2411 b,-1.9127063223943594,-0.003242285384739012,-0.04303098478414435,-0.09641980992969601
TOI-2416 b,0.7189170883263919,-1.3350553496977373,1.5504590745323115,0.6833541969795845
TOI-2420 b,0.36382267504428617,-2.626488935907233,-0.2932828600703215,0.03406690039864499
TOI-2421 b,-0.17498094791335841,-2.2008617948339353,-0.6001817224050111,0.11313478038406628
TOI-2427 b,-1.771526482160918,0.3287977597661576,-0.10653188624082378,-0.25171167139231865
TOI-244 b,-1.0682872016916631,2.085213080264096,-0.34331188369363286,-1.2221791988462207
TOI-2443 b,0.4567567954122658,1.3741370141562033,1.067239603350222,-1.4134776960916693
TOI-2445 b,-2.6870463146417043,1.5544027140555365,-0.25066889547246446,-0.03547915550176282
TOI-2447 b,3.8905061448469045,0.7973185044076838,-0.2700753292909377,0.6172753219545158
TOI-2449 b,4.869774631671653,1.2306176870161152,-1.0337039474961525,0.2113411656827536
TOI-2458 b,-0.5137374200895959,-1.2446932975855414,-0.2264881872400651,-1.1146430455555987
TOI-2485 b,0.871140778026422,-1.626186891640345,-0.4165297227703479,0.5873805780807115
TOI-2497 b,1.6423839435428607,-3.0764043720965804,0.3357709968832112,-0.5034217881487418
TOI-2498 b,-0.4324132010822159,-1.4467646010146231,-0.02643071095156831,0.012730309154508606
TOI-251 b,-0.5895588923777797,-0.41278431021448597,-0.5392661981490122,-0.39430534319965205
TOI-2524 b,-0.055195791804655926,-0.9467170116691749,-0.5372292313778471,0.1630055315939849
TOI-2525 b,1.1408297037002857,0.7085493520814258,0.32569725114738474,0.4426099132145661
TOI-2525 c,2.5097629856156067,1.1118351885238624,0.0440995024827242,0.7667324376005366
TOI-2529 b,3.804509349162903,-0.24866688205090315,-1.1980200082516692,0.3519576428566328
TOI-2537 b,4.227365522798862,1.7223280485010375,1.0208171169150067,0.5591789866772248
TOI-2567 b,0.051286801992730814,-1.9285161901684655,-0.6245098533223761,0.30620901781719834
TOI-257 b,1.51786640656168,-1.4681707361468186,-1.0050724696279745,-0.01792752061541682
TOI-2570 b,-0.6917015723873229,-1.5090624698954274,-0.3745297982295901,0.6130081396946572
TOI-2580 b,-0.19419186884947987,-2.9909521891975466,-0.07404764031324693,0.3107121910863269
TOI-2583 A b,-0.20153807709392169,-1.911561663118898,-0.5744817762858422,0.18065491867861486
TOI-2587 A b,0.0012201085183536225,-2.0331949138769443,-0.6565484826388622,-0.07005697447278693
TOI-2589 b,3.921299300801961,0.5546328242833136,2.165497782231008,0.24290189415681984
TOI-260 b,-0.238855119400431,1.6021928575428235,-0.835232137235411,-1.6510918767971112
TOI-261.01,-0.6622633950070058,-1.3662757800813328,0.1753795163022128,-1.2011823630537874
TOI-262 b,0.8114499663389577,0.6299273082822765,-0.6839532314011774,0.6572908326578075
TOI-2641 b,0.09493912459546328,-1.5375027251560087,0.4968175194858208,-0.8765392030302708
TOI-2669 b,1.1190475406651927,-3.5097800199380296,-0.2793774266146104,-0.7161405528419907
TOI-269 b,-1.0019816231950525,1.9049441619764085,2.3010155733997424,-1.0697331504653416
TOI-270 b,-1.739470596826801,1.906914741094119,-0.2797698583897382,-0.16206896540790405
TOI-270 c,-1.4265377762154685,1.8259844075681104,-0.2610897916427854,0.5376316172459614
TOI-270 d,-0.82642970579113,2.2638391379509915,-0.40429019233561925,0.2624531910593446
TOI-2714 b,-0.4781482693130944,-1.939072698004985,0.6595237411395871,0.6381887004387229
TOI-2719 b,-0.4245649959556639,-1.9920265781201822,-0.1487205518185767,0.3431793067915852
TOI-2768 b,-1.548251318860943,0.45001752633441244,-0.13518801695108634,-0.20931358724587146
TOI-277 b,-1.4774396935106653,1.5243958542885663,0.27284561604384266,-0.04044430857492452
TOI-2796 b,-0.36570126665288016,-1.2349790408646222,-0.4056851609410629,0.8066282855497723
TOI-2803 A b,-0.841854211286936,-2.0385406124702445,-0.4941781109964813,-0.45627858793761267
TOI-2818 b,-0.4631478119706127,-1.4199397595432603,-0.4912473443011077,-0.13772930339638165
TOI-283 b,0.3929820701823642,0.851607916598343,-0.8643126121447783,-0.5182758004362581
TOI-2842 b,-0.4912548790213433,-1.753850742017649,-0.46722190033704847,0.5451403498354014
TOI-286 b,-0.9942987092328893,0.34530342856438145,-0.6276955209764856,-0.4926502808081812
TOI-286 c,1.5782668991491198,1.5745489102334993,-1.1423501383593888,-0.285233916823113
TOI-2876 b,-0.2039580651274675,-0.4430835406577267,0.42816958123658794,1.0630957405900232
TOI-2886 b,-0.7119853615124901,-2.46129725739698,0.34062431204285004,0.6994638709341064
TOI-2969 b,-1.3329697349789187,-0.4952479201455584,-0.19230338222864934,0.6413381067052687
TOI-2977 b,-0.8834918504822153,-1.4693149230289033,-0.37450957299447235,0.09322008713095957
TOI-2981 b,-0.45498204649953067,-1.3672375071354166,-0.25360868195469893,-0.3746076343496175
TOI-2986 b,-0.3046008138905619,-1.930633722415747,0.30297043673966395,-0.25767704231786126
TOI-2989 b,-0.9779503177277588,-0.2343111859720356,-0.21288511580461283,0.37175005311037945
TOI-2992 b,-0.25839465451136007,-2.3714784664702075,0.0858190602890881,-0.025268893226920892
TOI-3023 b,-0.2436956061857911,-2.2263659828713447,-0.5601816078304326,-0.06151295918606723
TOI-3071 b,-0.9491260892985336,-2.3639509265651166,0.10600937399954936,0.5915055200223811
TOI-3082 b,-1.3943220837354975,0.17898751173832364,0.23990453976975004,0.47117078281591757
TOI-3135 b,-0.26266831483110425,-1.0958360470365587,1.11594200410308,0.07507321990048832
TOI-3160 A b,-0.10289603801597248,-1.708627015183554,0.5686541223956436,-0.7305098575703508
TOI-3235 b,-1.5793432977819342,1.0176801073034878,0.23948573082895194,1.682038223144319
TOI-3261 b,-1.5073867911916663,-1.3861792961068828,-0.472582005449933,0.01992033343987828
TOI-3288 b,-1.3857458112247176,-0.623795620024438,0.20623024888509928,2.587908682287265
TOI-329 b,0.4452354248593445,-1.4535977596701648,1.7974558228352373,-0.33472697972765514
TOI-332 b,-1.6426697936981847,-1.3000217661739686,-0.37643959636461294,0.5616664685873339
TOI-3321 b,-0.30680057616167206,-1.9627151317946625,-0.26216723695128785,-0.7012513738357253
TOI-333 b,-0.6502805917767969,-1.103074930786491,-0.6567550238924095,-0.42151643804682626
TOI-3331 A b,-0.994616895084744,-1.383743564373448,-0.2732028634379254,0.6626127146570461
TOI-3353.01,-0.37632109553250565,-0.762710452798,-0.11163070021704355,-0.41289763112747835
TOI-3362 b,2.8738775948663973,-1.6135726079824833,4.246660347831855,-1.029260457479958
TOI-3364 b,0.0503511555210286,-1.855654060308772,-0.4334838597915609,1.119557515118204
TOI-3457 b,2.9654422021138545,-0.5435128267324796,2.8463592273237244,0.3180439764815113
TOI-3464 b,0.1423299829714953,-2.3085913289202735,0.9974669016524472,-0.431289969926741
TOI-3474 b,-0.22601224524458852,-1.6864545048505495,0.34237179803194007,0.19242972637610645
TOI-3486 b,-1.0752407479509896,-0.6622203744705718,0.25242797826131463,1.0110200828041673
TOI-3493 b,0.19388865712924788,-0.6493439856679204,-0.38398668048771784,-0.5498426010796478
TOI-3523 A b,-0.603642159934168,-2.1550468224026544,-0.33871126982153316,-1.4794463246460752
TOI-3540 A b,-0.5406281467488839,-1.8464442873650608,-0.3695245039904661,0.5995607490129058
TOI-3568 b,-0.8941626499805707,0.2711536306235898,-0.22227200187082352,-0.00042088186458009205
TOI-3593 b,-0.46631708569286207,-1.080847668077984,0.41443204523646837,1.324163225266522
TOI-3629 b,-1.005049424414821,0.3750306188131443,0.18526023253306703,1.6610389887701251
TOI-3664 b,-0.4543224088306711,-1.2432482983025293,0.5984685898052381,0.334597902422588
TOI-3682 b,0.03323002378601491,-2.553671452924189,0.8559043284328154,0.5860845895457988
TOI-3688 A b,-0.4763745369443867,-1.9718046970842313,-0.4208923193559699,0.6956774534030842
TOI-3693 b,-0.09045263021569036,-0.021170930027491156,-0.4070654158636521,0.5975783678739082
TOI-3714 b,-1.47252898215767,0.5894901698872758,0.12641858706579304,0.969444685760976
TOI-375 b,1.1490762536338175,-2.787844817781002,-0.3185768001075366,-0.5819922981232888
TOI-3757 b,-0.9808786200565741,0.5243977671302933,0.6582255830304793,0.3416723155505556
TOI-3785 b,-1.0920143722213311,1.2032022558650641,0.4213865296866221,0.5433120723192933
TOI-3807 b,-0.462536422081245,-2.325290707015648,-0.4124782901573825,0.715367510240059
TOI-3819 b,-0.35798327642618655,-2.3481274136059915,-0.4615365707789931,0.6034040167607364
TOI-3837 b,0.7121182825221325,-0.7041623458101836,0.6114624080723711,-1.1956141120974397
TOI-3856 b,-0.8065334671301726,-1.751806768053964,0.24819288899857056,1.3510718784905063
TOI-3862 b,-1.2726909202742023,-1.1245924598554111,-0.284670580565167,0.12481245251596555
TOI-3877 b,0.013807736617296694,-1.8883361916384633,0.8673133104471912,0.2981021997015713
TOI-3884 b,-1.468936175289787,1.9432301617841854,0.27344489259653093,0.8056824600379252
TOI-3894 b,-0.15823275656248073,-1.984198000957822,-0.25018494050909107,-0.2390577750621381
TOI-3912 b,-0.46091971339337123,-1.8988235059080036,-0.4868621837045632,0.35488113172614183
TOI-3919 b,0.6309628633740351,-1.5591409681507709,1.1267251010637482,0.2700912547826605
TOI-3976 A b,0.1294810480648284,-1.706908032388963,-0.6479734392843833,0.211529981249171
TOI-3980 b,-0.041075878107073104,-2.3056925002221296,0.4697574162971212,0.07654440963176212
TOI-3984 A b,-0.9430480528214288,1.1690670114878785,1.302473904387141,0.8975437700303907
TOI-4010 b,-1.4908536092085287,-0.7894617920567815,-0.19044245926062967,0.8767192162957526
TOI-4010 c,-0.595834332202303,-0.23243527599618038,-0.21383937166663555,1.1125517986747393
TOI-4010 d,0.46669629617587005,0.26825729252506114,-0.10950803105829178,1.1971223961731325
TOI-4034 b,-0.5025222412609432,-2.946569996021978,-0.5280931037980995,-0.09481048060155908
TOI-406 c,-1.6150842126095033,1.5875384483779864,-0.18657457508516753,-0.0625461283430616
TOI-406.01,-0.5097258112834446,2.053960723944165,-0.14390930909747987,0.09233430840782929
TOI-4087 b,-0.5994702056806055,-1.6307420578421676,-0.39680587271299317,0.7140460145162798
TOI-411 b,-0.582832705852754,-0.5964559069242801,-0.4219195860162555,-0.872234468105544
TOI-411 c,0.3615617319076773,-0.12425920664509067,-0.032627686960999575,-0.8537246819656781
TOI-4127 b,4.464363148970051,0.06835301742794779,3.5023577549320133,-0.16112154282169433
TOI-4137 b,-0.24772081839739263,-2.1699773006818424,-0.48921786174423304,0.3849766282690364
TOI-4145 A b,-0.7168032592187269,-0.6221086574090755,-0.33099298929112636,0.7355675306502822
TOI-4153 b,0.16281040082891696,-2.6605549126107797,-0.30355981837484497,0.6471941398922912
TOI-4155 b,-0.6812654775892252,-0.7708841393894215,-0.18932135985796736,-0.15391749868171284
TOI-4184 b,-1.6490961449049,2.6088824040077183,0.23385395805846013,-0.4416975291279603
TOI-4201 b,-0.9483389443843286,-0.014160944981138427,0.2998105136920903,2.313480884794903
TOI-421 b,-0.5708319653127283,0.12155755930853929,0.18498856901072105,-0.602687827186784
TOI-421 c,0.6784870523929722,0.6093005530365978,0.4289408074122815,-0.4304454224518481
TOI-4214 b,-0.07830675842265321,-2.246984389630784,0.5486478150068175,0.40486004885537585
TOI-431 b,-2.0674459732362784,-0.6441255004721872,-0.4755754147778056,0.20547252648788622
TOI-431 d,-0.05360967722196054,0.7040271006486215,-0.6102076233589947,0.5954027490054414
TOI-4311 b,-1.7438726137380913,-0.6187502629480721,-0.6049441612028558,-0.7397603069162353
TOI-4311 c,0.5849777003241869,0.6853592309614739,0.5887483268171465,-0.6542380200669972
TOI-4329 b,0.13456260653736746,-3.35096071675376,-0.216988368652724,0.19726060164988665
TOI-4336 A b,-0.6423169065838219,2.466946049076418,-0.42103717991765743,0.8083311704330338
TOI-4342 b,-1.0434603087429555,0.9222971548902522,-0.37379759813695934,0.8703069110729623
TOI-4342 c,-0.502609296862203,1.2484133608575643,-0.48423698344766475,0.8726256983097628
TOI-4364 b,-0.8556768156151673,1.5559865679577267,1.4703012360742655,0.31053049932582943
TOI-4377 b,0.5623971133646215,-3.7708718441106166,-0.4361907029392186,-0.3262488223407298
TOI-4379 b,-0.05575494468837829,-2.9006419493079725,-0.45978495344019193,0.019557029441096815
TOI-4406 b,2.2011807304290585,-0.43524652045783485,-0.08019120870876995,0.06575107130790749
TOI-4438 b,-0.9284109640417637,1.9859198409495464,0.43380987121472264,-0.543784692481445
TOI-444 b,0.5771793742333927,0.8668317303228372,-0.5566102642595832,0.13590334861338244
TOI-4443.01,-1.255166432069895,-1.0263985769342587,-0.535240052588419,-0.4350621472026244
TOI-4463 A b,-0.7376521578648738,-1.4565181856021145,-0.33961133444872293,0.8319962729435008
TOI-4465 b,4.766279645152722,1.1838962161207383,0.06865736645643106,0.2070128083211323
TOI-4479 b,-1.7955360257934874,0.776157435795164,0.3723481881738654,-0.15078132708497746
TOI-4487 A b,0.007105740265023915,-2.472939753003723,-0.006905996856979219,0.29322590165725443
TOI-4495 b,-0.7143041119490532,-1.6707495100911711,-0.20958667147737353,-0.2865353589568582
TOI-4495 c,-0.22189577408643052,-1.4049060555958397,-0.5461913737000517,-0.014752694397379633
TOI-4504 b,-1.179720404517611,-0.6811361279064022,-0.5001963115868217,0.170386602276641
TOI-4504 c,3.7553309926886453,1.1004504171572422,-1.0058868889030508,1.1048595507543457
TOI-4507 b,4.783134335586671,1.4164751813261867,-1.2392375177040784,-0.12673424789913323
TOI-451 b,-1.4416515898541362,-0.5403792134305172,-0.5916123536402806,-0.4071163194126032
TOI-451 c,-0.29186435885355866,0.25370700172902505,-0.720150637017759,-0.2615341215495371
TOI-451 d,0.3866277646125589,0.4951454696776782,-0.7859696147566342,-0.09517712170013418
TOI-4515 b,1.3061286718682534,0.07247443034761739,2.3567317046477667,0.012889583357153948
TOI-4527.01,-2.381982046252115,0.5949846262928036,-0.19799720543452834,-0.12106283961730185
TOI-4529 b,-0.9920791840616782,1.6709090855029758,-0.1817650525441025,-0.7816767706429464
TOI-4551 b,1.3345229626407622,-3.2211488981744956,-0.18549350312375487,-0.19733604750328348
TOI-4552 b,-2.7141044054108097,1.4279701750516545,-0.2884550153444246,-0.048628105804269794
TOI-4559 b,-1.638055863824183,1.9362061927674208,-0.2458146472462452,-0.1279112076544013
TOI-4582 b,3.0570341365684475,-1.8023824197351772,2.084108100984812,-0.5868917037478307
TOI-4600 b,3.8709258478852413,1.4518357152530164,0.3836105800074441,0.863290888200501
TOI-4600 c,10.397842147354128,3.2994660531335414,-1.5858768739220863,1.6354468897927237
TOI-4602.01,-0.833877408033754,-0.5507499402141518,-0.7944910017755221,-1.436972161811315
TOI-4603 b,1.4725245641676914,-3.5914456537903443,1.3695038792117669,0.1663356305247497
TOI-4633 c,8.354801419249922,2.0273425493298243,-1.9420863321512494,0.5297991608337462
TOI-4641 b,1.9863165141730512,-1.2871754312228876,-0.5277903577319059,-0.5856465467286038
TOI-4666 b,-1.1747971625608846,-0.0670331864390089,0.22910497216262246,3.0702165268506456
TOI-469.01,0.4241164420595381,0.07484916022257815,-0.3963785879789926,0.4084459221900574
TOI-470 b,0.30968601336372903,0.5687957018486823,-0.6366851363278517,0.20063391378044493
TOI-4734 b,0.44748264167894947,-2.3336430617956294,0.06293301479937267,0.2061474283980865
TOI-4773 b,-0.5518090876213484,-3.001124516603117,-0.3054205604664266,0.09265075677617012
TOI-4791 b,-0.185471531710434,-2.029941658056539,-0.4588135539994553,0.5263190284732673
TOI-4794 b,-0.19759278414469902,-2.0338704063023116,0.0313777807406813,-0.6913511236405969
TOI-480 b,0.06947301459826617,-1.398011571054353,-0.7867965608617243,-0.17521521007362376
TOI-481 b,0.8524840373712159,-1.8942401593111204,0.3130403867042485,0.38577749897856406
TOI-4860 b,-1.9067840727869199,0.9912127393188891,0.08926903377163281,1.593103633767528
TOI-4914 b,0.9697256411274501,-0.502046199281447,1.9033853508921816,-0.8222433477045453
TOI-4940 b,1.7789912924739861,-0.23063579869171205,0.5434590236161196,0.685391911437906
TOI-4961 b,0.12817677511376938,-0.5300052488840475,0.7877780631630743,0.7432834842546583
TOI-4994 b,1.613611538265051,-0.03158024023979252,1.2295824967921385,0.19810148637638547
TOI-500 b,-2.024526915774139,-0.24665392535496633,-0.09117987768422389,-0.08549474372186053
TOI-5005 b,-0.3071605511474131,-0.5505843730089455,-0.32133598700101773,0.26229262203337556
TOI-5007 b,-1.149039642798552,-0.048120235394256534,0.4258126959120457,1.7915060690359619
TOI-5027 b,0.7504183293448177,-0.3330885401100609,1.8364682277810218,-0.6760368921111979
TOI-5076 b,0.818197230504255,0.8705296094330875,-0.8220609877067577,0.21683357913294374
TOI-5082.01,-0.7237007843307691,-0.37010252293268237,-0.3330202112844389,-0.349138145963405
TOI-5108 b,0.0863519733876124,-1.1737259279505545,-0.001753391321530474,0.1346748522029863
TOI-5110 b,3.7754525239817283,-1.6109173875749605,3.559290584626774,-0.9542171510887909
TOI-512 b,-0.4401681575730661,0.21137924552813842,-0.6702482385516008,-0.8789781989970354
TOI-5126 b,-0.17539549359504567,-1.5240776834608027,-0.6702583790688098,0.06960240171071695
TOI-5126 c,1.1111809522612548,-0.6788776011790137,-0.951191024054597,0.08747710502498199
TOI-5143 c,-0.5369870459327701,-0.4537362881694347,-0.206666025204176,0.5127745551668945
TOI-5153 b,1.6421983346573108,-0.9645259216583588,-0.21148076325892526,0.33524258345803426
TOI-5181 A b,-0.00909526721320734,-2.2281306305797464,0.4334101697831335,0.2238003345770791
TOI-519 b,-1.4547470700387006,1.00651614943238,2.174920443812148,1.353459835164965
TOI-5205 b,-1.7662219927649452,0.9341081311174929,0.1302794832777565,0.8386132580202315
TOI-521 b,-2.1191256945352133,1.5443747062219018,-0.2943462773898919,-0.10090605416186627
TOI-5210 b,-0.27023101553299916,-1.4573573382199239,-0.04740818763171991,0.7750506187371247
TOI-5218 b,-0.8286137745157189,-0.10861278364383849,-0.08745566440015294,1.8423252617772476
TOI-5232 b,0.02725381051760973,-2.485092053687902,-0.4287221710937608,-0.7447870523391947
TOI-5261 b,-0.18753710882887156,-1.3284772983764663,0.745837510728736,0.9161408555665534
TOI-5292 A b,-1.3111787203164669,-0.014934396849201826,0.20048797379449976,1.6301583940547357
TOI-5293 A b,-0.8177197461076762,0.8841058753839819,2.260361116277367,0.18061146366930855
TOI-530 b,-0.8799573649109315,0.7055101752434252,-0.11535475771956026,1.7735657780919956
TOI-5300 b,-1.3568180495367754,0.10725765729838545,-0.2821095818198635,-0.1488831847971309
TOI-5301 b,0.9506350469478575,-2.803012663571802,1.384178079892811,-0.7324020736000868
TOI-5319 b,-0.9904847137341718,0.9215806167368701,0.3011485913726066,0.3450756881618717
TOI-532 b,-1.4287167484411285,0.20016983572871586,-0.15176612441914927,1.3936025378857575
TOI-5322 b,-0.0488636209727944,-1.5972292885659116,-0.23953558457898827,-0.41633774858296435
TOI-5340 b,0.30166800244863917,-2.511251380759851,0.22328133918210402,0.11688955139797208
TOI-5344 b,-1.0311832818620228,0.3394581022091836,0.27253971702995305,1.8442686491734532
TOI-5349 b,-1.1648017400223405,0.27969698795410525,0.15962096613087284,2.119375145469971
TOI-5350 b,0.2607549105721234,-1.454660926293252,-0.4077275764574218,0.19014451285456305
TOI-5386 A b,-0.35194081211905914,-1.758064733967202,-0.018295212623498234,0.3511386708342877
TOI-5388.01,-1.902898711303715,2.4403370643308224,0.1967551338214842,-0.9800195177298014
TOI-5398 b,0.506994778611194,-0.5948862532884078,0.15721740424315983,0.06834158446346965
TOI-5398 c,-0.33768066364799576,-0.7339582778461702,0.2283490298282784,-0.30456408629573506
TOI-540 b,-2.467362610780878,2.1571091387054637,-0.1822434638100111,0.5158817764556244
TOI-5422 b,0.14268785953330018,-1.8192627013145963,0.13889052322737552,-0.13095765430208203
